frame_no,eth_src_address,eth_dst_address,ip_src,ip_dst,tcp_src_port,tcp_dst_port,udp_src_port,udp_dst_port,frame_relative_time,frame_length,frame_arival_time,malicious
2652757,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121104495.7151,96,"Oct  8, 2007 22:23:24.760692000 India Standard Time",0
7527159,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,69.84.133.138,4785.0,80.0,,,-36607622.622162,60,"Jun 12, 2010 21:44:37.853630000 India Standard Time",1
4666773,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.113.162.153,192.168.1.103,80.0,2584.0,,,-36634265.736387,1514,"Jun 12, 2010 14:20:34.739405000 India Standard Time",1
3140807,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121099253.811452,96,"Oct  8, 2007 23:50:46.664340000 India Standard Time",0
6992146,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,130.14.29.30,18734.0,50433.0,,,-36614496.076166,60,"Jun 12, 2010 19:50:04.399626000 India Standard Time",0
9279616,00:11:25:b9:a7:ed,00:e0:b1:87:f5:94,192.168.2.106,72.233.2.58,3351.0,80.0,,,-36571077.575182,66,"Jun 13, 2010 07:53:42.900610000 India Standard Time",0
6668503,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.3.117,80.0,2659.0,,,-36621074.559105,1514,"Jun 12, 2010 18:00:25.916687000 India Standard Time",1
4567508,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1477.0,,,-36634462.358025,1434,"Jun 12, 2010 14:17:18.117767000 India Standard Time",1
5929040,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,66.102.139.7,17747.0,80.0,,,-36628620.915344,60,"Jun 12, 2010 15:54:39.560448000 India Standard Time",0
5341691,00:09:6b:03:e8:a4,00:e0:b1:87:f5:94,192.168.2.109,85.255.19.31,2746.0,80.0,,,-36632046.656551,238,"Jun 12, 2010 14:57:33.819241000 India Standard Time",1
4539507,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1337.0,,,-36634513.534639,1434,"Jun 12, 2010 14:16:26.941153000 India Standard Time",1
8958972,00:11:25:b9:a7:ed,00:e0:b1:87:f5:94,192.168.2.106,72.233.69.6,2891.0,80.0,,,-36581775.534985,60,"Jun 13, 2010 04:55:24.940807000 India Standard Time",0
3026060,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121100544.595372,60,"Oct  8, 2007 23:29:15.880420000 India Standard Time",0
6627014,00:01:02:72:ab:55,00:e0:b1:87:f5:94,67.192.185.156,192.168.4.120,80.0,4276.0,,,-36622147.081731,1514,"Jun 12, 2010 17:42:33.394061000 India Standard Time",1
474352,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,3913.0,,,320831.412733,60,"Aug 14, 2011 07:38:51.888525000 India Standard Time",1
1094518,08:00:27:e2:09:2d,00:1e:49:db:19:c3,147.32.84.191,182.89.134.101,,,7600.0,1155.0,778794.503813,1098,"Aug 19, 2011 14:51:34.979605000 India Standard Time",0
5164731,00:01:02:72:ab:55,00:e0:b1:87:f5:94,216.69.149.215,192.168.2.112,443.0,1872.0,,,-36632397.036435,1434,"Jun 12, 2010 14:51:43.439357000 India Standard Time",1
3320325,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.111,74.125.13.19,4278.0,80.0,,,-121032992.477784,66,"Oct  9, 2007 18:15:07.998008000 India Standard Time",0
803452,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,222.83.195.210,4759.0,22.0,,,422034.680267,62,"Aug 15, 2011 11:45:35.156059000 India Standard Time",1
4464368,00:01:02:72:ab:55,00:e0:b1:87:f5:94,97.74.104.201,192.168.2.112,80.0,1308.0,,,-36634648.763543,1434,"Jun 12, 2010 14:14:11.712249000 India Standard Time",1
6490356,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,69.84.133.138,3204.0,80.0,,,-36623189.604518,60,"Jun 12, 2010 17:25:10.871274000 India Standard Time",0
2876551,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121102087.664293,96,"Oct  8, 2007 23:03:32.811499000 India Standard Time",0
3374266,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.111,64.15.126.156,4339.0,80.0,,,-121031256.540478,60,"Oct  9, 2007 18:44:03.935314000 India Standard Time",0
3254458,00:44:66:fc:29:af,00:55:22:af:c6:37,152.66.249.135,172.16.2.2,22.0,1352.0,,,-121072813.246003,96,"Oct  9, 2007 07:11:27.229789000 India Standard Time",0
102369,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,192.93.0.4,,,2077.0,53.0,6868.395809,75,"Aug 10, 2011 16:26:08.871601000 India Standard Time",1
5106941,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1771.0,,,-36632654.419586,1434,"Jun 12, 2010 14:47:26.056206000 India Standard Time",1
5550844,00:11:25:5f:9b:4f,00:e0:b1:87:f5:94,192.168.1.105,68.178.178.97,17330.0,80.0,,,-36631662.241313,60,"Jun 12, 2010 15:03:58.234479000 India Standard Time",0
499907,00:1e:49:db:19:c3,08:00:27:b5:b7:19,178.77.71.27,147.32.84.170,4596.0,3389.0,,,323423.31068,60,"Aug 14, 2011 08:22:03.786472000 India Standard Time",1
6353828,00:01:02:72:ab:55,00:e0:b1:87:f5:94,174.120.43.124,192.168.1.101,80.0,2736.0,,,-36624580.120519,1514,"Jun 12, 2010 17:02:00.355273000 India Standard Time",0
9143242,00:01:02:72:ab:55,00:e0:b1:87:f5:94,63.245.209.72,192.168.2.113,443.0,3971.0,,,-36574785.859371,101,"Jun 13, 2010 06:51:54.616421000 India Standard Time",1
3704239,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.113.162.153,192.168.1.103,80.0,1853.0,,,-36648244.932814,1514,"Jun 12, 2010 10:27:35.542978000 India Standard Time",1
6261709,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.120,,,53.0,2099.0,-36625995.496358,141,"Jun 12, 2010 16:38:24.979434000 India Standard Time",1
4569132,00:01:02:72:ab:55,00:e0:b1:87:f5:94,65.54.81.199,192.168.2.107,80.0,1045.0,,,-36634458.445942,1514,"Jun 12, 2010 14:17:22.029850000 India Standard Time",0
6919495,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.21.203.133,192.168.4.120,80.0,4576.0,,,-36615069.816707,508,"Jun 12, 2010 19:40:30.659085000 India Standard Time",1
9201546,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,142.166.14.80,22223.0,80.0,,,-36573592.472351,145,"Jun 13, 2010 07:11:48.003441000 India Standard Time",0
7060406,00:01:02:72:ab:55,00:e0:b1:87:f5:94,130.14.29.30,192.168.1.104,50433.0,18734.0,,,-36614269.508978,1514,"Jun 12, 2010 19:53:50.966814000 India Standard Time",0
1818781,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,68.142.120.174,2805.0,80.0,,,-121112531.891446,60,"Oct  8, 2007 20:09:28.584346000 India Standard Time",0
573674,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,4125.0,,,330855.749083,65,"Aug 14, 2011 10:25:56.224875000 India Standard Time",1
5414180,00:11:25:5f:9b:4f,00:e0:b1:87:f5:94,192.168.1.105,208.94.136.57,17153.0,80.0,,,-36631915.207027,60,"Jun 12, 2010 14:59:45.268765000 India Standard Time",0
1376186,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,121.128.133.12,1977.0,80.0,,,-121117035.312023,60,"Oct  8, 2007 18:54:25.163769000 India Standard Time",0
1878755,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121112094.878434,60,"Oct  8, 2007 20:16:45.597358000 India Standard Time",0
299465,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,193.232.142.17,,,2077.0,53.0,16172.390906,72,"Aug 10, 2011 19:01:12.866698000 India Standard Time",1
6337757,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.1.105,80.0,18046.0,,,-36624948.767449,1434,"Jun 12, 2010 16:55:51.708343000 India Standard Time",0
567758,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,2029.0,,,330245.633924,107,"Aug 14, 2011 10:15:46.109716000 India Standard Time",1
4341103,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.4.121,20012.0,49792.0,,,-36635944.418307,173,"Jun 12, 2010 13:52:36.057485000 India Standard Time",1
3476845,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.3.116,22.0,4200.0,,,-36654626.471757,1514,"Jun 12, 2010 08:41:14.004035000 India Standard Time",1
8248628,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.110,80.0,3699.0,,,-36596901.837967,1434,"Jun 13, 2010 00:43:18.637825000 India Standard Time",1
4849344,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1660.0,,,-36633907.839174,1434,"Jun 12, 2010 14:26:32.636618000 India Standard Time",1
431395,00:1e:49:db:19:c3,08:00:27:b5:b7:19,178.77.71.27,147.32.84.170,2010.0,3389.0,,,316517.37006,103,"Aug 14, 2011 06:26:57.845852000 India Standard Time",1
4920432,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1708.0,,,-36633373.672444,1434,"Jun 12, 2010 14:35:26.803348000 India Standard Time",1
4521291,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.4.119,80.0,4692.0,,,-36634547.459682,706,"Jun 12, 2010 14:15:53.016110000 India Standard Time",1
7069203,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,130.14.29.30,18734.0,50433.0,,,-36614239.226541,60,"Jun 12, 2010 19:54:21.249251000 India Standard Time",0
3448277,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.113.162.153,192.168.1.103,80.0,1721.0,,,-36654976.944826,1514,"Jun 12, 2010 08:35:23.530966000 India Standard Time",1
6127422,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,2130.0,,,-36627521.485933,1434,"Jun 12, 2010 16:12:58.989859000 India Standard Time",1
1050554,08:00:27:e2:09:2d,00:1e:49:db:19:c3,147.32.84.191,122.195.167.123,,,7600.0,39533.0,778113.468309,1098,"Aug 19, 2011 14:40:13.944101000 India Standard Time",0
1950997,00:44:66:fc:29:af,00:55:22:af:c6:37,80.99.152.59,172.16.2.12,5173.0,1453.0,,,-121115257.53678,96,"Oct  8, 2007 19:24:02.939012000 India Standard Time",0
2879701,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121102054.509115,96,"Oct  8, 2007 23:04:05.966677000 India Standard Time",0
2450541,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121106915.136089,96,"Oct  8, 2007 21:43:05.339703000 India Standard Time",0
2726631,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121103674.183257,96,"Oct  8, 2007 22:37:06.292535000 India Standard Time",0
4948472,00:01:02:72:ab:55,00:e0:b1:87:f5:94,97.74.144.108,192.168.2.108,80.0,2168.0,,,-36633316.614733,1514,"Jun 12, 2010 14:36:23.861059000 India Standard Time",0
5019042,00:01:02:72:ab:55,00:e0:b1:87:f5:94,204.13.8.76,192.168.1.103,80.0,2925.0,,,-36632910.766041,1514,"Jun 12, 2010 14:43:09.709751000 India Standard Time",1
1558258,00:44:66:fc:29:af,00:55:22:af:c6:37,213.186.33.91,172.16.2.2,80.0,4494.0,,,-121114019.115266,96,"Oct  8, 2007 19:44:41.360526000 India Standard Time",0
6318593,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.208.84.174,192.168.1.104,80.0,17894.0,,,-36625186.703557,1514,"Jun 12, 2010 16:51:53.772235000 India Standard Time",0
7387898,00:01:02:72:ab:55,00:e0:b1:87:f5:94,67.212.184.66,192.168.1.101,80.0,4306.0,,,-36608515.997484,1514,"Jun 12, 2010 21:29:44.478308000 India Standard Time",0
4036852,00:0d:60:96:ae:5c,00:e0:b1:87:f5:94,192.168.4.121,192.168.5.122,49160.0,21.0,,,-36639242.062823,186,"Jun 12, 2010 12:57:38.412969000 India Standard Time",1
64220,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,184.154.132.106,1398.0,9541.0,,,4355.16853,60,"Aug 10, 2011 15:44:15.644322000 India Standard Time",1
3683277,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,66.102.139.7,16184.0,80.0,,,-36649178.160718,60,"Jun 12, 2010 10:12:02.315074000 India Standard Time",0
3221154,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,152.66.249.135,1352.0,22.0,,,-121087561.811289,96,"Oct  9, 2007 03:05:38.664503000 India Standard Time",0
4531724,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,97.74.104.201,1309.0,80.0,,,-36634526.936498,60,"Jun 12, 2010 14:16:13.539294000 India Standard Time",1
6675717,00:01:02:72:ab:55,00:e0:b1:87:f5:94,91.190.170.71,192.168.3.116,80.0,3426.0,,,-36620902.40164,1514,"Jun 12, 2010 18:03:18.074152000 India Standard Time",0
6510595,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.1.105,80.0,18183.0,,,-36623139.645332,1434,"Jun 12, 2010 17:26:00.830460000 India Standard Time",0
2682736,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121104156.508713,96,"Oct  8, 2007 22:29:03.967079000 India Standard Time",0
5181868,00:01:02:72:ab:55,00:e0:b1:87:f5:94,203.73.24.75,192.168.2.109,80.0,2325.0,,,-36632362.667861,1514,"Jun 12, 2010 14:52:17.807931000 India Standard Time",1
2991314,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121100925.780427,60,"Oct  8, 2007 23:22:54.695365000 India Standard Time",0
8753522,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.3.114,,,53.0,1041.0,-36587536.290661,488,"Jun 13, 2010 03:19:24.185131000 India Standard Time",1
2356207,00:44:66:fc:29:af,00:55:22:af:c6:37,145.116.6.208,172.16.2.12,26193.0,1952.0,,,-121111828.12236,66,"Oct  8, 2007 20:21:12.353432000 India Standard Time",0
6570329,00:01:02:72:ab:55,00:e0:b1:87:f5:94,216.69.149.215,192.168.1.105,443.0,18291.0,,,-36622384.583227,1434,"Jun 12, 2010 17:38:35.892565000 India Standard Time",0
6633319,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,2272.0,,,-36622107.343911,1434,"Jun 12, 2010 17:43:13.131881000 India Standard Time",1
6215949,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,69.84.133.138,3090.0,80.0,,,-36626533.599501,60,"Jun 12, 2010 16:29:26.876291000 India Standard Time",0
5115862,00:02:55:7f:70:de,00:e0:b1:87:f5:94,192.168.4.119,203.73.24.75,1640.0,80.0,,,-36632606.034284,60,"Jun 12, 2010 14:48:14.441508000 India Standard Time",0
347571,00:1e:49:db:19:c3,08:00:27:b5:b7:19,38.229.70.20,147.32.84.170,6667.0,1027.0,,,187682.395413,1410,"Aug 12, 2011 18:39:42.871205000 India Standard Time",1
1034157,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,122.194.10.129,,,7600.0,49009.0,777816.93578,1098,"Aug 19, 2011 14:35:17.411572000 India Standard Time",0
2376559,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121107799.433143,96,"Oct  8, 2007 21:28:21.042649000 India Standard Time",0
259903,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,212.117.171.138,4746.0,65500.0,,,14816.909177,1514,"Aug 10, 2011 18:38:37.384969000 India Standard Time",1
5231733,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,174.120.43.124,2099.0,80.0,,,-36632260.084716,132,"Jun 12, 2010 14:54:00.391076000 India Standard Time",1
7400826,00:11:25:bb:ce:df,00:e0:b1:87:f5:94,192.168.1.103,192.168.5.122,4140.0,21.0,,,-36608220.476164,60,"Jun 12, 2010 21:34:39.999628000 India Standard Time",1
5699964,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1969.0,,,-36631342.295669,1434,"Jun 12, 2010 15:09:18.180123000 India Standard Time",1
3422878,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.1.104,22.0,15841.0,,,-36655170.186323,1514,"Jun 12, 2010 08:32:10.289469000 India Standard Time",1
8659352,00:01:02:72:ab:55,00:e0:b1:87:f5:94,64.202.188.108,192.168.2.112,443.0,2874.0,,,-36590284.166408,1434,"Jun 13, 2010 02:33:36.309384000 India Standard Time",1
3363264,00:44:66:fc:29:af,00:55:22:af:c6:37,64.15.126.156,172.16.2.111,80.0,4339.0,,,-121031505.70741,96,"Oct  9, 2007 18:39:54.768382000 India Standard Time",0
4899203,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,1705.0,80.0,,,-36633420.147625,60,"Jun 12, 2010 14:34:40.328167000 India Standard Time",1
6473238,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.1.102,80.0,3226.0,,,-36623230.272319,1434,"Jun 12, 2010 17:24:30.203473000 India Standard Time",0
5924256,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.208.84.174,192.168.1.104,80.0,17727.0,,,-36628700.130554,1514,"Jun 12, 2010 15:53:20.345238000 India Standard Time",0
8619071,00:01:02:72:ab:55,00:e0:b1:87:f5:94,209.85.24.58,192.168.2.109,80.0,3429.0,,,-36591138.671015,1514,"Jun 13, 2010 02:19:21.804777000 India Standard Time",1
232428,00:1e:49:db:19:c3,08:00:27:b5:b7:19,184.154.132.106,147.32.84.180,9541.0,1398.0,,,12548.839021,60,"Aug 10, 2011 18:00:49.314813000 India Standard Time",1
1050511,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,183.188.88.245,,,7600.0,7600.0,778113.128542,1098,"Aug 19, 2011 14:40:13.604334000 India Standard Time",0
4347173,00:0d:60:96:ae:5c,00:e0:b1:87:f5:94,192.168.4.121,192.168.5.122,49672.0,21.0,,,-36635942.656889,186,"Jun 12, 2010 13:52:37.818903000 India Standard Time",1
7062949,00:01:02:72:ab:55,00:e0:b1:87:f5:94,130.14.29.30,192.168.1.104,50433.0,18734.0,,,-36614260.588109,1514,"Jun 12, 2010 19:53:59.887683000 India Standard Time",0
3673930,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,74.55.244.162,16170.0,80.0,,,-36649786.17829,60,"Jun 12, 2010 10:01:54.297502000 India Standard Time",0
563464,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,4407.0,,,329820.453878,1275,"Aug 14, 2011 10:08:40.929670000 India Standard Time",1
3118599,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,152.66.249.135,1352.0,22.0,,,-121099482.877274,60,"Oct  8, 2007 23:46:57.598518000 India Standard Time",0
7499877,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,4818.0,,,-36607689.479712,1434,"Jun 12, 2010 21:43:30.996080000 India Standard Time",1
230226,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,213.246.53.125,2343.0,5296.0,,,12367.489082,60,"Aug 10, 2011 17:57:47.964874000 India Standard Time",1
2925706,00:44:66:fc:29:af,00:55:22:af:c6:37,152.66.249.135,172.16.2.2,22.0,1352.0,,,-121101583.630133,96,"Oct  8, 2007 23:11:56.845659000 India Standard Time",0
7873797,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597856.83384,1434,"Jun 13, 2010 00:27:23.641952000 India Standard Time",1
3173040,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121098907.18776,66,"Oct  8, 2007 23:56:33.288032000 India Standard Time",0
4486993,00:02:55:bf:75:a9,00:e0:b1:87:f5:94,192.168.2.108,62.116.163.221,1673.0,80.0,,,-36634609.790805,62,"Jun 12, 2010 14:14:50.684987000 India Standard Time",0
3572212,00:01:02:72:ab:55,00:e0:b1:87:f5:94,88.208.248.162,192.168.4.120,80.0,2677.0,,,-36652279.308517,1514,"Jun 12, 2010 09:20:21.167275000 India Standard Time",1
1717577,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121113095.467979,96,"Oct  8, 2007 20:00:05.007813000 India Standard Time",0
2467989,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121106680.836286,96,"Oct  8, 2007 21:46:59.639506000 India Standard Time",0
1895339,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,213.186.58.109,,,30720.0,30720.0,-121111986.331684,77,"Oct  8, 2007 20:18:34.144108000 India Standard Time",0
3333294,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.111,149.174.133.204,4320.0,80.0,,,-121032583.274104,60,"Oct  9, 2007 18:21:57.201688000 India Standard Time",0
2405040,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121107473.618272,66,"Oct  8, 2007 21:33:46.857520000 India Standard Time",0
3912406,00:09:6b:e9:a9:00,00:e0:b1:87:f5:94,192.168.2.110,142.166.14.77,2108.0,80.0,,,-36642007.335307,143,"Jun 12, 2010 12:11:33.140485000 India Standard Time",1
8514572,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,2704.0,,,-36594299.391411,1434,"Jun 13, 2010 01:26:41.084381000 India Standard Time",1
6729935,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.55.1.4,192.168.2.108,80.0,3437.0,,,-36619016.567905,1118,"Jun 12, 2010 18:34:43.907887000 India Standard Time",0
5902374,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,204.232.169.178,17664.0,80.0,,,-36628998.764021,60,"Jun 12, 2010 15:48:21.711771000 India Standard Time",0
4948113,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1705.0,,,-36633317.419054,1434,"Jun 12, 2010 14:36:23.056738000 India Standard Time",1
4217664,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.121,21.0,49160.0,,,-36639144.690241,78,"Jun 12, 2010 12:59:15.785551000 India Standard Time",1
8423655,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,1947.0,,,-36594845.04592,1434,"Jun 13, 2010 01:17:35.429872000 India Standard Time",1
958450,00:1e:49:db:19:c3,08:00:27:1f:65:4a,119.42.227.212,147.32.84.192,80.0,1097.0,,,776969.735558,1445,"Aug 19, 2011 14:21:10.211350000 India Standard Time",0
8969750,00:01:02:72:ab:55,00:e0:b1:87:f5:94,174.129.196.27,192.168.1.104,80.0,21867.0,,,-36581131.039501,1514,"Jun 13, 2010 05:06:09.436291000 India Standard Time",0
7945699,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597674.278527,1434,"Jun 13, 2010 00:30:26.197265000 India Standard Time",1
2045562,00:44:66:fc:29:af,00:55:22:af:c6:37,24.176.29.223,172.16.2.14,,,36342.0,15610.0,-121113613.51329,96,"Oct  8, 2007 19:51:26.962502000 India Standard Time",0
1095183,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,122.140.51.217,,,7600.0,16224.0,778801.293158,1098,"Aug 19, 2011 14:51:41.768950000 India Standard Time",0
3238115,00:44:66:fc:29:af,00:55:22:af:c6:37,152.66.249.135,172.16.2.2,22.0,1352.0,,,-121080098.078576,96,"Oct  9, 2007 05:10:02.397216000 India Standard Time",0
5754422,00:01:02:72:ab:55,00:e0:b1:87:f5:94,142.166.14.71,192.168.1.105,80.0,17488.0,,,-36631153.825811,1514,"Jun 12, 2010 15:12:26.649981000 India Standard Time",0
5180522,00:0d:60:96:ac:f7,00:e0:b1:87:f5:94,192.168.3.115,97.74.200.192,1715.0,80.0,,,-36632365.546547,60,"Jun 12, 2010 14:52:14.929245000 India Standard Time",0
3494729,00:11:25:bb:d2:6f,00:11:25:b9:a7:ed,192.168.2.107,192.168.2.106,2502.0,139.0,,,-36654072.685509,93,"Jun 12, 2010 08:50:27.790283000 India Standard Time",0
3748811,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,174.35.52.80,16363.0,80.0,,,-36646794.11961,60,"Jun 12, 2010 10:51:46.356182000 India Standard Time",0
444259,00:1e:49:db:19:c3,08:00:27:b5:b7:19,178.77.71.27,147.32.84.170,3645.0,3389.0,,,317821.337928,60,"Aug 14, 2011 06:48:41.813720000 India Standard Time",1
4673331,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.2.112,80.0,1536.0,,,-36634252.755865,60,"Jun 12, 2010 14:20:47.719927000 India Standard Time",1
7767561,00:01:02:72:ab:55,00:e0:b1:87:f5:94,216.40.32.32,192.168.4.120,80.0,1107.0,,,-36600404.316631,1514,"Jun 12, 2010 23:44:56.159161000 India Standard Time",1
6326179,00:01:02:72:ab:55,00:e0:b1:87:f5:94,63.245.209.72,192.168.2.113,443.0,2420.0,,,-36625082.601069,1514,"Jun 12, 2010 16:53:37.874723000 India Standard Time",1
7925777,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597729.113176,1434,"Jun 13, 2010 00:29:31.362616000 India Standard Time",1
5332861,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.14.204.103,192.168.3.117,80.0,4855.0,,,-36632062.321401,1484,"Jun 12, 2010 14:57:18.154391000 India Standard Time",0
6082794,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.3.115,80.0,2327.0,,,-36627646.628855,1434,"Jun 12, 2010 16:10:53.846937000 India Standard Time",0
6317633,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.208.84.174,192.168.1.104,80.0,17894.0,,,-36625191.79584,1514,"Jun 12, 2010 16:51:48.679952000 India Standard Time",0
